Z,road_length,road_count,restaurant_count,veg_count,lng,lat
200,1784.19132,9,0,0,121.099,31.06185764
1409,205.0606053,1,0,0,121.1,30.99873023
1409,208.6176508,1,0,0,121.1,31.00774847
164,0,0,0,0,121.1,31.0167667
139,2254.540261,12,1,0,121.1,30.97167543
185,3728.491494,22,0,0,121.1,30.98069371
132,2392.377945,12,0,0,121.1,30.98971198
173,1364.760462,3,0,0,121.101,30.92658382
180,2861.033848,11,0,0,121.101,30.93560217
162,3306.970073,16,0,0,121.101,30.9446205
97,3765.977643,13,0,0,121.101,30.95363882
190,3487.351863,14,0,0,121.101,30.96265713
340,1287.304087,3,0,0,121.102,30.89952869
166,344.4657597,3,0,0,121.102,30.90854708
166,2561.160267,8,0,0,121.102,30.91756545
191,1565.33171,7,0,0,121.102,30.88149187
274,1320.010655,4,0,0,121.102,30.89051028
365,3054.956669,14,0,0,121.102,30.87247344
0,53.97400885,1,0,0,121.103,31.35058737
151,0,0,0,0,121.103,31.35960514
176,0,0,0,0,121.103,31.36862289
526,1204.879296,3,0,0,121.103,30.85443653
348,2083.060565,10,0,0,121.103,30.86345499
331,1187.113323,5,0,0,121.105,31.25139105
318,1882.406727,8,0,0,121.105,31.26040896
303,1192.701241,7,0,0,121.105,31.26942686
307,970.8330931,9,0,0,121.105,31.27844475
307,172.1659115,1,0,0,121.105,31.28746263
4010,2586.629539,14,0,0,121.106,31.19728327
326,0,0,0,0,121.106,31.24237312
763,3903.192071,21,2,0,121.106,31.20630126
226,11932.967,142,5,0,121.106,31.21531925
317,1115.775204,2,0,0,121.106,31.22433722
330,1247.88388,3,1,0,121.106,31.23335517
1137,2641.103729,11,1,0,121.107,31.18826525
35697,15727.93877,235,273,0,121.107,31.15219307
35697,10947.67674,191,102,0,121.107,31.16121114
34148,3478.658289,22,6,0,121.107,31.17022919
1102,1432.087294,8,0,0,121.107,31.17924723
35016,9195.404095,123,74,0,121.108,31.143175
237,1699.263701,8,0,0,121.108,31.11612068
192,2679.261189,19,1,0,121.108,31.1251388
7293,1871.954161,8,14,0,121.108,31.1341569
205,3408.088243,14,0,0,121.108,31.0980844
271,3786.349546,12,0,0,121.108,31.10710254
2215,2201.723539,11,0,0,121.109,31.07102988
213,3625.664517,46,0,0,121.109,31.08004806
148,4804.35565,15,0,0,121.109,31.08906624
1012,1783.358553,5,0,0,121.109,31.05299346
2049,1333.112318,5,0,0,121.109,31.06201168
145,4547.330353,17,3,0,121.11,31.02593874
149,6265.807829,49,8,0,121.11,31.03495699
146,3891.712285,21,0,0,121.11,30.99888389
161,1213.403017,5,1,0,121.11,31.00790219
3,1772.434338,13,0,0,121.11,31.01692047
78,1203.60919,2,0,0,121.11,31.04397523
1345,452.0546642,3,3,0,121.111,30.94477383
176,2956.389656,14,0,0,121.111,30.97182892
207,3427.773448,16,1,0,121.111,30.98084726
115,3705.071714,21,7,0,121.111,30.98986558
1194,302.9573845,1,0,0,121.111,30.95379221
143,2901.399567,14,0,0,121.111,30.96281057
88,921.1400198,1,0,0,121.112,30.92673704
119,2570.8578,11,0,0,121.112,30.93575544
337,0,0,0,0,121.112,30.89968175
187,949.9391389,4,0,0,121.112,30.90870019
169,0,0,0,0,121.112,30.91771862
176,950.3682267,3,0,0,121.113,31.37779572
265,0,0,0,0,121.113,30.8455708
346,275.5783894,1,0,0,121.113,30.88164482
337,741.853524,3,0,0,121.113,30.89066329
169,539.3607293,2,0,0,121.113,30.85458932
283,904.466773,4,0,0,121.113,30.86360783
330,554.0960728,2,0,0,121.113,30.87262633
92,0,0,0,0,121.114,31.3507423
201,2168.759059,15,0,0,121.114,31.35976012
176,961.9828078,9,1,0,121.114,31.36877793
0,0,0,0,0,121.114,31.34172447
633,397.3581004,1,0,0,121.114,30.83655226
307,2152.123306,9,0,0,121.115,31.27859925
307,1555.938147,11,0,0,121.115,31.28761718
331,1133.365822,5,0,0,121.116,31.24252739
331,0,0,0,0,121.116,31.25154538
297,1335.638281,9,2,0,121.116,31.26056335
281,125.6857031,1,0,0,121.116,31.22449138
331,1564.872848,4,1,0,121.116,31.2335094
288,1647.567053,5,0,0,121.116,31.2695813
5043,2403.171478,16,4,0,121.117,31.1884192
2444,2240.96606,16,0,0,121.117,31.19743727
426,2279.176415,9,0,0,121.117,31.20645532
331,1028.275652,4,0,0,121.117,31.21547336
32147,3367.956895,24,11,0,121.117,31.17038303
4514,4062.431186,50,8,0,121.117,31.17940113
12176,10967.87705,152,26,0,121.118,31.14332867
37471,12122.09463,192,168,0,121.118,31.15234681
35697,8379.466059,133,54,0,121.118,31.16136493
192,2692.610119,13,1,0,121.118,31.12529237
177,4014.5152,28,4,0,121.118,31.13431053
93,744.4209007,5,0,0,121.119,31.07118312
1238,3367.646502,44,0,0,121.119,31.08020136
196,1414.344691,5,0,0,121.119,31.08921959
253,13.64472641,2,0,0,121.119,31.11627419
207,803.465196,2,0,0,121.119,31.0982378
331,1445.349693,9,0,0,121.119,31.10725601
145,2838.104805,24,8,0,121.12,31.02609171
164,6079.624217,66,11,0,121.12,31.03511002
12,1978.939768,12,0,0,121.12,31.04412831
123,1695.290186,3,0,0,121.12,31.0531466
150,2569.190078,13,0,0,121.12,31.06216487
83,2127.99839,7,1,0,121.121,30.9990367
158,782.5585157,7,0,0,121.121,31.00805505
77,4209.088757,19,0,0,121.121,31.01707339
140,1437.523734,6,0,0,121.121,30.97198157
207,1274.470415,4,1,0,121.121,30.98099996
185,2234.173979,12,4,0,121.121,30.99001834
95,1878.199985,12,1,0,121.122,30.92688942
123,3878.470749,25,0,0,121.122,30.93590787
61,1488.966017,5,0,0,121.122,30.94492632
169,1309.724804,7,0,0,121.122,30.91787094
147,1875.83215,10,0,0,121.122,30.95394475
146,1441.434398,6,0,0,121.122,30.96296317
517,85.74640731,2,0,0,121.123,30.89983396
279,1670.384993,3,0,0,121.123,30.90885246
358,1073.769155,7,0,0,121.123,30.88179692
346,374.9115,3,0,0,121.123,30.89081545
337,1881.437346,7,0,0,121.123,30.87277838
0,1850.875154,10,0,0,121.124,31.35089637
198,320.9674274,3,0,0,121.124,31.35991425
184,1107.906452,11,3,0,121.124,31.36893211
201,435.2943175,3,0,0,121.124,31.37794996
365,448.6745843,2,0,0,121.124,30.81866687
633,424.5034079,1,0,0,121.124,30.83670409
265,309.4237507,2,0,0,121.124,30.84572269
299,326.600612,1,0,0,121.124,30.85474127
359,180.0198588,1,0,0,121.124,30.86375983
683,421.1770589,1,0,0,121.125,31.31482474
163,1384.269895,12,0,0,121.125,31.32384267
201,149.9329945,2,0,0,121.125,31.33286058
201,45.22634689,2,0,0,121.125,31.34187849
2579,1066.219691,11,0,0,121.125,31.3058068
327,0,0,0,0,121.125,30.80964824
671,0,0,0,0,121.125,30.78259226
362,1901.243677,9,0,0,121.125,30.79161093
365,380.2510567,1,0,0,121.125,30.80062959
117,3259.96322,19,0,0,121.126,31.25169885
147,5491.75218,52,1,0,121.126,31.26071688
49,4912.632509,22,0,0,121.126,31.26973489
312,1262.844561,6,0,0,121.126,31.27875289
312,12.09841486,1,0,0,121.126,31.28777087
2595,5441.495826,25,0,0,121.127,31.19759042
257,1026.223958,5,0,0,121.127,31.24268081
331,2463.643105,10,0,0,121.127,31.20660853
290,2447.90473,14,0,0,121.127,31.21562662
281,2504.038384,18,0,0,121.127,31.2246447
331,1250.427086,7,0,0,121.127,31.23366276
4512,4839.13782,33,56,0,121.128,31.1885723
19305,8981.30153,181,92,0,121.128,31.15249969
33958,10171.65007,151,12,0,121.128,31.16151786
24754,4112.258216,20,1,0,121.128,31.17053602
4834,3837.261299,23,19,0,121.128,31.17955417
165,12206.39984,194,91,0,121.129,31.1434815
219,1472.155035,6,2,0,121.129,31.11642686
214,672.1163255,10,1,0,121.129,31.12544508
112,1102.93897,10,0,0,121.129,31.1344633
183,2803.833528,13,0,0,121.129,31.09839036
299,1633.232645,7,0,0,121.129,31.10740862
5,2511.730124,14,0,0,121.13,31.07133551
136,4209.185508,26,0,0,121.13,31.08035381
105,3553.115177,20,3,0,121.13,31.08937209
8,1643.711246,17,0,0,121.13,31.04428055
149,639.5961366,3,4,0,121.13,31.05329888
572,3356.898074,17,0,0,121.13,31.06231721
106,3042.761342,19,0,0,121.131,31.02624383
95,5684.268546,76,47,0,121.131,31.0352622
176,2651.890074,9,0,0,121.131,30.99918866
153,4868.325254,24,0,0,121.131,31.00820707
73,3803.058215,12,1,0,121.131,31.01722546
146,2727.341844,16,3,0,121.132,30.94507796
91,2254.629087,6,0,0,121.132,30.97213337
185,1660.641012,6,1,0,121.132,30.98115181
206,2451.956432,10,0,0,121.132,30.99017025
123,2060.936471,3,1,0,121.132,30.95409644
87,1379.254761,2,0,0,121.132,30.96311491
141,5092.592655,24,0,0,121.133,30.92704095
127,3925.4242,16,0,0,121.133,30.93605946
11833,0,0,0,0,121.133,30.89998533
7519,915.7330363,2,0,0,121.133,30.90900388
365,1625.888521,10,1,0,121.133,30.91802242
365,2304.686194,17,0,0,121.133,30.89096676
1728,0,0,0,0,121.134,31.38712122
1247,0,0,0,0,121.134,31.39613909
201,374.9137132,4,0,0,121.134,31.37810333
250,2640.820808,9,0,0,121.134,30.83685509
365,658.6346088,2,0,0,121.134,30.84587373
330,2687.834317,9,0,0,121.134,30.87292959
365,2230.038164,12,0,0,121.134,30.88194819
305,2104.102318,4,0,0,121.134,30.85489237
353,1333.670149,6,0,0,121.134,30.86391099
198,2795.837462,6,0,0,121.135,31.35104959
133,2602.640106,15,0,0,121.135,31.36006752
198,1301.470699,3,0,0,121.135,31.36908543
163,2615.288454,9,0,0,121.135,31.32399572
201,1682.879987,11,0,0,121.135,31.33301369
201,2702.727002,7,0,0,121.135,31.34203164
359,587.3042383,1,0,0,121.135,30.80979907
365,268.9161846,1,0,0,121.135,30.81881775
335,346.0908485,1,0,0,121.135,30.82783643
279,921.3911044,5,0,0,121.135,30.79176165
365,1143.181092,8,0,0,121.135,30.80078037
7329,3683.503287,23,0,0,121.136,31.31497773
3894,0,0,2,0,121.136,31.27890567
13307,2399.940687,18,0,0,121.136,31.30595974
0,0,0,0,0,121.136,30.77372419
671,2304.051295,7,0,0,121.136,30.78274293
331,3096.750751,17,3,0,121.137,31.24283338
243,3133.685512,18,19,0,121.137,31.25185147
211,11464.05559,151,31,0,121.137,31.26086955
314,2681.171194,11,0,0,121.137,31.22479715
262,2908.163839,9,0,0,121.137,31.23381527
268,12211.12411,180,0,0,121.137,31.26988761
2005,2840.636971,23,0,0,121.138,31.18872454
2123,3529.867952,11,0,0,121.138,31.19774272
405,3244.13826,11,0,0,121.138,31.20676088
301,2748.303795,7,3,0,121.138,31.21577902
242,3223.380923,27,0,0,121.138,31.17068816
13911,2954.802153,14,0,0,121.138,31.17970636
177,2414.092782,23,4,0,121.139,31.14363347
117,6045.782045,75,29,0,121.139,31.15265171
229,15429.49646,219,18,0,121.139,31.16166994
227,4125.691342,21,3,0,121.139,31.12559695
139,1472.968393,4,0,0,121.139,31.13461522
139,8515.147422,80,19,0,121.14,31.07148706
69,2886.114246,23,0,0,121.14,31.08050541
112,1727.960293,5,0,0,121.14,31.08952374
299,2706.056304,9,2,0,121.14,31.11657867
207,1259.288205,6,0,0,121.14,31.09854206
324,3042.267032,8,2,0,121.14,31.10756037
53,2265.132783,12,0,0,121.141,31.02639511
146,3980.944816,31,7,0,121.141,31.03541353
120,3562.943806,20,1,0,121.141,31.01737668
162,4813.51759,8,0,0,121.141,31.04443193
205,506.9587609,2,0,0,121.141,31.05345032
1337,3282.502112,20,0,0,121.141,31.06246869
206,2555.374413,16,0,0,121.142,30.99933978
145,5239.455974,40,22,0,121.142,31.00835823
146,2414.934238,12,0,0,121.142,30.97228432
181,962.0407849,6,0,0,121.142,30.98130282
167,2577.570436,5,0,0,121.142,30.99032131
198,0,0,0,0,121.143,31.450399
207,2768.033808,9,0,0,121.143,30.92719163
201,3471.656408,14,0,0,121.143,30.9362102
155,4230.97014,15,0,0,121.143,30.94522875
3862,1875.1301,9,0,0,121.143,30.91817305
176,2009.968634,9,0,0,121.143,30.95424729
152,3466.102449,18,2,0,121.143,30.96326581
155,0,0,0,0,121.144,31.40530963
178,352.3040628,2,0,0,121.144,31.41432753
123,369.676501,1,0,0,121.144,31.42334542
123,0,0,0,0,121.144,31.43236329
0,1321.993876,8,0,0,121.144,31.44138115
9236,697.0922944,4,0,0,121.144,30.90013586
15445,1006.461066,1,0,0,121.144,30.90915446
330,1002.069453,3,0,0,121.144,30.87307996
365,859.2908365,1,0,0,121.144,30.8820986
268,1166.738531,9,0,0,121.144,30.89111724
315,1185.308571,10,0,0,121.144,30.8640613
1728,5642.019871,120,5,0,121.145,31.38727379
1247,499.9157012,6,0,0,121.145,31.39629172
158,4286.763503,46,9,0,121.145,31.35120194
153,2640.333165,7,0,0,121.145,31.36021992
183,1001.870401,3,0,0,121.145,31.36923789
201,9988.345743,198,37,0,121.145,31.37825585
365,1742.463753,9,1,0,121.145,30.80994906
365,356.6782802,1,0,0,121.145,30.8189678
335,0,0,0,0,121.145,30.82798653
330,1833.527424,8,0,0,121.145,30.83700524
358,1000.075652,3,0,0,121.145,30.84602394
350,274.6596365,1,0,0,121.145,30.85504263
18669,2732.729017,39,4,0,121.146,31.31512987
3263,2784.859151,18,0,0,121.146,31.32414791
2277,1538.439091,7,0,0,121.146,31.33316593
192,3352.776177,11,1,0,121.146,31.34218394
2241,7291.52228,99,72,0,121.146,31.29709376
13307,9324.853593,108,64,0,121.146,31.30611182
670,1147.197068,9,0,0,121.146,30.78289276
143,3352.523539,32,0,0,121.146,30.79191154
365,403.1956757,2,0,0,121.146,30.8009303
287,2674.730664,15,1,0,121.147,31.25200323
255,2632.688732,20,0,0,121.147,31.26102137
327,2389.75488,14,0,0,121.147,31.27003948
4296,818.4009621,5,0,0,121.147,31.27905759
9349,366.202744,10,3,0,121.147,31.28807568
532,5219.723832,18,0,0,121.148,31.19789416
327,2004.572805,8,1,0,121.148,31.24298509
565,2078.23978,6,0,0,121.148,31.20691237
331,1975.443355,6,0,0,121.148,31.21593057
301,1258.872714,4,0,0,121.148,31.22494876
317,1927.570354,7,0,0,121.148,31.23396693
168,3118.721734,19,1,0,121.149,31.18887593
208,1060.555297,1,7,0,121.149,31.14378459
312,2403.093461,15,5,0,121.149,31.15280289
239,8347.155111,129,73,1,121.149,31.16182117
199,2495.696693,37,14,0,121.149,31.17083944
231,2081.474914,15,0,0,121.149,31.17985769
124,1176.451531,5,0,0,121.15,31.11672963
176,1458.32567,6,0,0,121.15,31.12574796
275,70.17479566,1,0,0,121.15,31.13476628
195,728.4126851,3,0,0,121.15,31.09869292
1198,2177.853363,9,1,0,121.15,31.10771128
139,3404.327377,15,0,0,121.151,31.07163775
191,1220.102908,5,0,0,121.151,31.08065615
120,1429.22657,7,2,0,121.151,31.08967454
207,5240.604159,21,0,0,121.151,31.04458246
161,2734.758682,21,1,0,121.151,31.0536009
162,922.9888225,5,2,0,121.151,31.06261933
161,1378.637022,7,0,0,121.152,31.02654553
168,1271.960452,8,0,0,121.152,31.035564
207,811.713883,3,0,0,121.152,30.99949004
206,2199.650098,6,0,0,121.152,31.00850855
183,1269.160581,4,0,0,121.152,31.01752705
202,1517.49652,4,0,0,121.152,30.99047152
183,2459.851965,12,0,0,121.153,30.93636009
156,1798.108747,8,0,0,121.153,30.9453787
146,1260.645288,3,0,0,121.153,30.97243443
157,4799.960838,19,0,0,121.153,30.98145298
155,3486.021912,14,0,0,121.153,30.95439729
186,1956.891607,6,0,0,121.153,30.96341587
187,183.8340382,1,0,0,121.154,31.43251527
0,4080.069466,18,2,0,121.154,31.44153318
198,856.1837006,5,0,0,121.154,31.45055108
185,2263.688248,6,0,0,121.154,30.92734147
20465,8657.633688,84,2,0,121.154,30.90028554
16285,3697.210408,22,0,0,121.154,30.90930419
13099,1449.748765,8,0,0,121.154,30.91832284
3512,7976.530371,72,0,0,121.154,30.89126686
900,2727.912822,18,5,0,121.155,31.38742549
4160,331.2639666,2,0,0,121.155,31.39644347
2857,0,0,0,0,121.155,31.40546144
178,1440.509219,8,0,0,121.155,31.4144794
123,2843.033547,11,0,0,121.155,31.42349734
200,4408.639514,23,0,0,121.155,31.3784075
362,2261.328612,16,1,0,121.155,30.83715455
342,1214.513166,4,0,0,121.155,30.8461733
365,2646.006965,7,0,0,121.155,30.87322948
365,5605.908483,45,0,0,121.155,30.88224818
365,0,0,0,0,121.155,30.85519204
328,680.868436,4,0,0,121.155,30.86421077
166,2658.182089,14,1,0,121.156,31.35135343
166,3177.534935,34,0,0,121.156,31.36037147
144,6714.215444,80,8,0,121.156,31.36938949
3551,1875.809436,19,0,0,121.156,31.32429924
909,1440.371715,14,0,0,121.156,31.33331732
1390,3889.985215,19,0,0,121.156,31.34233538
335,2574.471186,10,0,0,121.156,30.81009821
365,1684.993518,4,0,0,121.156,30.819117
365,718.9801728,4,0,0,121.156,30.82813578
675,2355.433357,15,0,0,121.156,30.78304175
118,2107.932226,28,0,0,121.156,30.79206058
365,3041.673408,17,0,0,121.156,30.8010794
15616,4428.928554,85,1,0,121.157,31.31528115
4296,4596.809452,40,1,0,121.157,31.27920865
9349,10811.39265,150,189,0,121.157,31.2882268
16982,10611.63443,177,117,0,121.157,31.29724493
15616,6604.862072,52,11,0,121.157,31.30626305
683,314.8249471,5,0,0,121.157,30.7740229
326,1756.848292,10,1,0,121.158,31.24313594
331,1831.74863,12,0,0,121.158,31.25215414
296,1468.671624,5,0,0,121.158,31.26117232
314,1097.091291,3,0,0,121.158,31.2250995
300,2696.282195,10,1,0,121.158,31.23411773
327,2611.640228,19,0,0,121.158,31.2701905
119,0,0,0,0,121.158,31.78435699
101,197.7171225,1,0,0,121.158,31.79337442
196,1552.272218,3,2,0,121.159,31.18902646
267,1476.479815,4,0,0,121.159,31.19804474
300,596.4207501,1,0,0,121.159,31.20706301
331,2042.012578,7,0,0,121.159,31.21608126
199,2701.830399,11,0,0,121.159,31.17098986
294,5306.494932,21,4,0,121.159,31.18000817
311,3185.493727,20,6,0,121.16,31.14393486
210,4200.070904,25,5,0,121.16,31.15295321
74,2892.012446,13,0,0,121.16,31.16197154
310,1625.697154,8,0,0,121.16,31.11687974
229,303.8408489,2,0,0,121.16,31.12589812
311,814.313536,5,1,0,121.16,31.1349165
207,2303.792985,11,0,0,121.161,31.07178759
189,965.2685559,7,0,0,121.161,31.08080605
200,3409.034783,22,0,0,121.161,31.08982449
200,4483.896012,30,8,0,121.161,31.09884292
108,3378.15156,33,0,0,121.161,31.10786133
97,1234.537973,6,0,0,121.162,31.02669511
151,160.062209,1,0,0,121.162,31.03571363
164,2138.769802,9,0,0,121.162,31.01767657
187,2330.924597,22,0,0,121.162,31.04473214
157,4215.267584,33,0,0,121.162,31.05375064
207,933.1481951,2,0,0,121.162,31.06276912
1151,771.7808194,8,0,0,121.163,30.99963946
1008,495.9288513,2,0,0,121.163,31.00865802
202,1531.188036,6,1,0,121.163,30.97258369
178,6023.184675,40,1,0,121.163,30.98160229
148,1958.5028,6,0,0,121.163,30.99062088
119,72.79907638,1,0,0,121.163,30.96356507
144,3813.629842,14,0,0,121.164,30.92749047
196,4120.229278,22,0,0,121.164,30.93650914
26,6619.535851,33,0,0,121.164,30.9455278
10842,6068.940717,57,0,0,121.164,30.90945308
319,1882.622324,10,0,0,121.164,30.91847178
149,4770.912023,19,0,0,121.164,30.95454644
160,51.5983701,1,0,0,121.165,31.40561239
110,615.4676823,2,0,0,121.165,31.4146304
180,1957.958603,6,0,0,121.165,31.4236484
187,4210.393088,22,0,0,121.165,31.43266638
187,2955.537373,13,0,0,121.165,31.44168434
201,283.7618383,1,0,0,121.165,31.4507023
13959,7161.217012,75,1,0,121.165,30.90043437
321,435.6932356,3,0,0,121.165,30.87337816
1335,9122.227392,90,0,0,121.165,30.88239691
10875,12394.23007,131,0,0,121.165,30.89141565
325,1139.093109,5,0,0,121.165,30.86435939
200,5754.526015,28,1,0,121.166,31.38757634
194,1596.909541,17,0,0,121.166,31.39659437
187,3001.651521,17,4,0,121.166,31.35150406
169,11930.42732,207,33,0,121.166,31.36052215
89,3314.013913,36,29,0,121.166,31.36954023
160,2478.048099,14,0,0,121.166,31.37855829
365,2992.026966,8,0,0,121.166,30.81024651
365,773.4676656,2,0,0,121.166,30.81926536
305,1978.094442,14,0,0,121.166,30.82828419
217,3024.584503,18,0,0,121.166,30.83730301
320,3352.812374,11,0,0,121.166,30.84632182
309,2194.130932,6,0,0,121.166,30.85534061
5915,1738.375398,36,0,0,121.167,31.31543157
1573,13616.76833,207,2,0,121.167,31.32444971
5843,4685.129957,57,0,0,121.167,31.33346784
201,2007.913825,8,0,0,121.167,31.34248596
18688,3378.654744,20,3,0,121.167,31.30641341
683,763.6600994,10,0,0,121.167,30.774171
323,2042.556701,7,0,0,121.167,30.7831899
365,1993.211662,7,0,0,121.167,30.79220878
345,1381.329158,5,0,0,121.167,30.80122766
310,1883.773041,13,0,0,121.168,31.25230419
327,2129.683801,12,0,0,121.168,31.26132243
6572,7550.687217,91,18,0,121.168,31.27034065
7107,6832.597645,91,2,0,121.168,31.27935886
15616,7074.900105,115,11,0,121.168,31.28837706
15616,6048.345156,73,20,0,121.168,31.29739524
101,4139.885863,17,0,0,121.168,31.79352679
257,779.9958874,2,0,0,121.168,31.80254427
101,2236.732198,12,0,0,121.169,31.19819447
331,1758.808494,13,0,0,121.169,31.24328594
150,2150.679204,6,0,0,121.169,31.20721279
326,2524.377788,8,0,0,121.169,31.2162311
331,2340.342187,8,0,0,121.169,31.22524939
331,632.7970877,4,0,0,121.169,31.23426767
87,586.0345033,1,0,0,121.169,31.7754918
119,2711.317916,7,0,0,121.169,31.78450931
250,2026.688124,8,2,0,121.17,31.18917614
188,2860.851203,28,0,0,121.17,31.14408427
117,5767.104281,37,13,0,121.17,31.15310267
189,5551.981396,24,1,0,121.17,31.16212106
248,3985.166153,14,0,0,121.17,31.17113944
241,4222.399904,21,3,0,121.17,31.1801578
178,3335.922413,13,1,0,121.171,31.08997359
5884,2775.149699,27,6,0,121.171,31.11702899
2641,2862.506548,14,0,0,121.171,31.12604743
3062,1595.253547,8,4,0,121.171,31.13506586
88,8287.328382,70,27,0,121.171,31.09899207
46,5576.839947,86,4,0,121.171,31.10801054
207,5488.151163,54,3,0,121.172,31.07193658
165,4864.873235,43,0,0,121.172,31.08095509
15085,1137.012461,13,0,0,121.172,31.04488098
1483,2631.785195,15,3,0,121.172,31.05389953
639,3474.702413,17,4,0,121.172,31.06291806
3529,5698.096401,75,1,0,121.173,31.02684384
16027,4502.602832,32,0,0,121.173,31.03586242
168,807.7393874,5,1,0,121.173,30.99978803
207,485.6624117,1,0,0,121.173,31.00880665
6912,311.9384189,8,0,0,121.173,31.01782525
1027,101.0488043,2,0,0,121.173,30.9907694
1227,3876.195775,18,1,0,121.174,30.93665734
1707,4597.669979,20,0,0,121.174,30.94567605
113,4994.114258,27,21,0,121.174,30.9727321
41,3324.3341,28,4,0,121.174,30.98175076
207,3361.576432,10,0,0,121.174,30.95469475
134,2775.731887,11,0,0,121.174,30.96371343
196,3398.767652,22,0,0,121.175,31.43281662
179,2207.337007,10,0,0,121.175,31.44183464
201,2312.672267,9,1,0,121.175,31.45085265
201,0,0,0,0,121.175,31.45987064
86,5209.281042,27,0,0,121.175,30.92763862
13375,4104.139382,31,0,0,121.175,30.90058236
18170,1672.93499,10,0,0,121.175,30.90960113
319,2196.77902,9,0,0,121.175,30.91861988
302,1531.771527,11,0,0,121.175,30.88254479
2873,2703.051062,11,0,0,121.175,30.89156358
169,1260.534569,8,1,0,121.176,31.37870822
201,578.4100303,2,0,0,121.176,31.38772632
201,1071.38011,9,0,0,121.176,31.39674441
138,3302.557777,26,1,0,121.176,31.40576248
677,2806.233263,13,0,0,121.176,31.41478054
201,1418.179626,5,0,0,121.176,31.42379859
361,2823.215825,21,0,0,121.176,30.82843176
304,2485.136292,19,0,0,121.176,30.83745064
